round,AGGREGATION_METHOD,GRAD_MODE,TRIGGER_RATE,IS_SYBIL,ADV_RATE,CHANGE_BASE,IID,main_acc,main_loss,clean_acc,triggered_acc,asr,malicious_rate,benign_rate,avg_malicious_rate,avg_benign_rate,baseline_client_id,malicious_baseline
10,fedavg,single,0.25,True,0.3,False,IID,0.8139,0.49724494071006775,0.8281,0.8265,0.125,1.0,1.0,1.0,1.0,,
11,fedavg,single,0.25,True,0.3,False,IID,0.821,0.48919708065986633,0.8342,0.8324,0.132,1.0,1.0,1.0,1.0,,
12,fedavg,single,0.25,True,0.3,False,IID,0.826,0.47516863050460817,0.8388,0.833,0.135,1.0,1.0,1.0,1.0,,
13,fedavg,single,0.25,True,0.3,False,IID,0.8304,0.46600396838188174,0.8434,0.8339,0.1412,1.0,1.0,1.0,1.0,,
14,fedavg,single,0.25,True,0.3,False,IID,0.8326,0.45346527175903323,0.8487,0.8317,0.1436,1.0,1.0,1.0,1.0,,
15,fedavg,single,0.25,True,0.3,False,IID,0.8364,0.4463429385662079,0.8497,0.8194,0.1571,1.0,1.0,1.0,1.0,,
16,fedavg,single,0.25,True,0.3,False,IID,0.8401,0.4375278412818909,0.8551,0.7985,0.173,1.0,1.0,1.0,1.0,,
17,fedavg,single,0.25,True,0.3,False,IID,0.8445,0.42593381147384646,0.8576,0.7495,0.2266,1.0,1.0,1.0,1.0,,
18,fedavg,single,0.25,True,0.3,False,IID,0.8476,0.418138149356842,0.8616,0.7126,0.2698,1.0,1.0,1.0,1.0,,
19,fedavg,single,0.25,True,0.3,False,IID,0.8493,0.41133217725753785,0.8642,0.6515,0.349,1.0,1.0,1.0,1.0,,
20,fedavg,single,0.25,True,0.3,False,IID,0.8521,0.40163542852401735,0.8676,0.5963,0.4226,1.0,1.0,1.0,1.0,,
21,fedavg,single,0.25,True,0.3,False,IID,0.8542,0.39824158906936646,0.8688,0.5268,0.5109,1.0,1.0,1.0,1.0,,
22,fedavg,single,0.25,True,0.3,False,IID,0.8592,0.38928857135772704,0.8725,0.4738,0.5801,1.0,1.0,1.0,1.0,,
23,fedavg,single,0.25,True,0.3,False,IID,0.8608,0.38403529024124144,0.8747,0.4323,0.6315,1.0,1.0,1.0,1.0,,
24,fedavg,single,0.25,True,0.3,False,IID,0.8636,0.37974585180282594,0.8778,0.3981,0.6773,1.0,1.0,1.0,1.0,,
25,fedavg,single,0.25,True,0.3,False,IID,0.8645,0.37497338280677794,0.879,0.3532,0.7313,1.0,1.0,1.0,1.0,,
26,fedavg,single,0.25,True,0.3,False,IID,0.8663,0.37172853827476504,0.88,0.3093,0.7799,1.0,1.0,1.0,1.0,,
27,fedavg,single,0.25,True,0.3,False,IID,0.868,0.36565778741836547,0.8827,0.3163,0.7726,1.0,1.0,1.0,1.0,,
28,fedavg,single,0.25,True,0.3,False,IID,0.8701,0.3643495561122894,0.8843,0.3032,0.7866,1.0,1.0,1.0,1.0,,
29,fedavg,single,0.25,True,0.3,False,IID,0.8705,0.35988454976081846,0.8846,0.2812,0.8106,1.0,1.0,1.0,1.0,,
30,fedavg,single,0.25,True,0.3,False,IID,0.8707,0.35939241909980774,0.8855,0.2609,0.8335,1.0,1.0,1.0,1.0,,
31,fedavg,single,0.25,True,0.3,False,IID,0.8742,0.3548950175285339,0.8883,0.2598,0.8346,1.0,1.0,1.0,1.0,,
32,fedavg,single,0.25,True,0.3,False,IID,0.8757,0.3510903486251831,0.8901,0.2575,0.8363,1.0,1.0,1.0,1.0,,
33,fedavg,single,0.25,True,0.3,False,IID,0.8758,0.3492719919681549,0.8895,0.2317,0.864,1.0,1.0,1.0,1.0,,
34,fedavg,single,0.25,True,0.3,False,IID,0.8758,0.3486176977157593,0.8922,0.2259,0.8707,1.0,1.0,1.0,1.0,,
35,fedavg,single,0.25,True,0.3,False,IID,0.8776,0.3443408683300018,0.8909,0.2243,0.8722,1.0,1.0,1.0,1.0,,
36,fedavg,single,0.25,True,0.3,False,IID,0.8787,0.34133426537513734,0.8944,0.2222,0.8743,1.0,1.0,1.0,1.0,,
37,fedavg,single,0.25,True,0.3,False,IID,0.8787,0.3376442587852478,0.8933,0.2185,0.8782,1.0,1.0,1.0,1.0,,
38,fedavg,single,0.25,True,0.3,False,IID,0.8792,0.33889891724586485,0.8957,0.2131,0.8838,1.0,1.0,1.0,1.0,,
39,fedavg,single,0.25,True,0.3,False,IID,0.8809,0.33417642698287964,0.8963,0.2125,0.8842,1.0,1.0,1.0,1.0,,
40,fedavg,single,0.25,True,0.3,False,IID,0.8817,0.33456143493652346,0.8965,0.2087,0.8884,1.0,1.0,1.0,1.0,,
41,fedavg,single,0.25,True,0.3,False,IID,0.8822,0.3309221013069153,0.8996,0.2017,0.8955,1.0,1.0,1.0,1.0,,
42,fedavg,single,0.25,True,0.3,False,IID,0.8818,0.33113923268318174,0.8988,0.2014,0.896,1.0,1.0,1.0,1.0,,
43,fedavg,single,0.25,True,0.3,False,IID,0.8832,0.3267860939502716,0.9001,0.1986,0.8987,1.0,1.0,1.0,1.0,,
44,fedavg,single,0.25,True,0.3,False,IID,0.8849,0.32454663128852845,0.9017,0.1882,0.9097,1.0,1.0,1.0,1.0,,
45,fedavg,single,0.25,True,0.3,False,IID,0.8841,0.323756879901886,0.9022,0.1854,0.9122,1.0,1.0,1.0,1.0,,
46,fedavg,single,0.25,True,0.3,False,IID,0.8858,0.3240625169277191,0.902,0.189,0.909,1.0,1.0,1.0,1.0,,
47,fedavg,single,0.25,True,0.3,False,IID,0.8869,0.3179297649860382,0.9051,0.1842,0.9137,1.0,1.0,1.0,1.0,,
48,fedavg,single,0.25,True,0.3,False,IID,0.888,0.31833865110874177,0.905,0.1839,0.9144,1.0,1.0,1.0,1.0,,
49,fedavg,single,0.25,True,0.3,False,IID,0.8877,0.3156796817302704,0.9048,0.1807,0.9175,1.0,1.0,1.0,1.0,,
50,fedavg,single,0.25,True,0.3,False,IID,0.8865,0.31569684352874755,0.906,0.1798,0.9187,1.0,1.0,1.0,1.0,,
0,fedavg,single,0.25,True,0.4,False,IID,0.4939,1.335699425315857,0.5033,0.5034,0.4306,1.0,1.0,1.0,1.0,,
1,fedavg,single,0.25,True,0.4,False,IID,0.6817,0.8580530961036682,0.6907,0.6909,0.1552,1.0,1.0,1.0,1.0,,
2,fedavg,single,0.25,True,0.4,False,IID,0.724,0.741254325389862,0.7312,0.732,0.1311,1.0,1.0,1.0,1.0,,
3,fedavg,single,0.25,True,0.4,False,IID,0.7396,0.69345871052742,0.7493,0.7487,0.1305,1.0,1.0,1.0,1.0,,
4,fedavg,single,0.25,True,0.4,False,IID,0.7554,0.6442716281890869,0.7658,0.7654,0.1196,1.0,1.0,1.0,1.0,,
5,fedavg,single,0.25,True,0.4,False,IID,0.7702,0.6091174686431885,0.778,0.7772,0.1244,1.0,1.0,1.0,1.0,,
6,fedavg,single,0.25,True,0.4,False,IID,0.7791,0.580979717540741,0.7893,0.7889,0.1215,1.0,1.0,1.0,1.0,,
7,fedavg,single,0.25,True,0.4,False,IID,0.7927,0.561042173242569,0.8054,0.8043,0.1275,1.0,1.0,1.0,1.0,,
8,fedavg,single,0.25,True,0.4,False,IID,0.7991,0.5426131957530975,0.8117,0.8111,0.1249,1.0,1.0,1.0,1.0,,
9,fedavg,single,0.25,True,0.4,False,IID,0.8083,0.5240111021995545,0.8196,0.8171,0.1357,1.0,1.0,1.0,1.0,,
10,fedavg,single,0.25,True,0.4,False,IID,0.8128,0.5073488127708435,0.8263,0.82,0.137,1.0,1.0,1.0,1.0,,
11,fedavg,single,0.25,True,0.4,False,IID,0.8196,0.4983644763469696,0.8338,0.8207,0.1495,1.0,1.0,1.0,1.0,,
12,fedavg,single,0.25,True,0.4,False,IID,0.8235,0.4827172025680542,0.8356,0.794,0.1773,1.0,1.0,1.0,1.0,,
13,fedavg,single,0.25,True,0.4,False,IID,0.8275,0.47385615305900575,0.8399,0.7398,0.2347,1.0,1.0,1.0,1.0,,
14,fedavg,single,0.25,True,0.4,False,IID,0.8313,0.4597743751525879,0.8459,0.6952,0.2855,1.0,1.0,1.0,1.0,,
15,fedavg,single,0.25,True,0.4,False,IID,0.8351,0.4497236366271973,0.8492,0.6089,0.4091,1.0,1.0,1.0,1.0,,
16,fedavg,single,0.25,True,0.4,False,IID,0.8386,0.43915935735702516,0.8537,0.5387,0.487,1.0,1.0,1.0,1.0,,
17,fedavg,single,0.25,True,0.4,False,IID,0.8424,0.42875185856819154,0.8552,0.4597,0.5944,1.0,1.0,1.0,1.0,,
18,fedavg,single,0.25,True,0.4,False,IID,0.846,0.4209643199443817,0.8609,0.3966,0.6762,1.0,1.0,1.0,1.0,,
19,fedavg,single,0.25,True,0.4,False,IID,0.8485,0.4122508174419403,0.8636,0.3406,0.742,1.0,1.0,1.0,1.0,,
20,fedavg,single,0.25,True,0.4,False,IID,0.8524,0.40355580716133116,0.8673,0.3211,0.7667,1.0,1.0,1.0,1.0,,
21,fedavg,single,0.25,True,0.4,False,IID,0.854,0.3995597770214081,0.867,0.2777,0.8147,1.0,1.0,1.0,1.0,,
22,fedavg,single,0.25,True,0.4,False,IID,0.8577,0.3895242034912109,0.8731,0.2606,0.833,1.0,1.0,1.0,1.0,,
23,fedavg,single,0.25,True,0.4,False,IID,0.8601,0.38360697512626646,0.875,0.2498,0.8443,1.0,1.0,1.0,1.0,,
24,fedavg,single,0.25,True,0.4,False,IID,0.8641,0.37905475721359255,0.8762,0.2283,0.8673,1.0,1.0,1.0,1.0,,
25,fedavg,single,0.25,True,0.4,False,IID,0.8649,0.37473798274993897,0.8771,0.2099,0.8863,1.0,1.0,1.0,1.0,,
26,fedavg,single,0.25,True,0.4,False,IID,0.8665,0.37097011818885806,0.8786,0.1996,0.8974,1.0,1.0,1.0,1.0,,
27,fedavg,single,0.25,True,0.4,False,IID,0.8681,0.36482663388252257,0.8821,0.1994,0.8974,1.0,1.0,1.0,1.0,,
28,fedavg,single,0.25,True,0.4,False,IID,0.8698,0.3638650754928589,0.883,0.1953,0.9017,1.0,1.0,1.0,1.0,,
29,fedavg,single,0.25,True,0.4,False,IID,0.8705,0.3604326781272888,0.8848,0.1864,0.9119,1.0,1.0,1.0,1.0,,
30,fedavg,single,0.25,True,0.4,False,IID,0.8712,0.35768811535835265,0.8856,0.1817,0.9167,1.0,1.0,1.0,1.0,,
31,fedavg,single,0.25,True,0.4,False,IID,0.8718,0.3533920039176941,0.888,0.1778,0.9204,1.0,1.0,1.0,1.0,,
32,fedavg,single,0.25,True,0.4,False,IID,0.8744,0.3507755603790283,0.8883,0.174,0.9244,1.0,1.0,1.0,1.0,,
33,fedavg,single,0.25,True,0.4,False,IID,0.8739,0.34812875151634215,0.8893,0.1633,0.9355,1.0,1.0,1.0,1.0,,
34,fedavg,single,0.25,True,0.4,False,IID,0.8738,0.3466885082244873,0.8921,0.1641,0.9348,1.0,1.0,1.0,1.0,,
35,fedavg,single,0.25,True,0.4,False,IID,0.8757,0.34225686275959016,0.8937,0.16,0.9391,1.0,1.0,1.0,1.0,,
36,fedavg,single,0.25,True,0.4,False,IID,0.8761,0.34069586329460144,0.8938,0.1615,0.9373,1.0,1.0,1.0,1.0,,
37,fedavg,single,0.25,True,0.4,False,IID,0.8773,0.33776934688091276,0.8936,0.1635,0.9351,1.0,1.0,1.0,1.0,,
38,fedavg,single,0.25,True,0.4,False,IID,0.8788,0.3370963351249695,0.8954,0.1588,0.9404,1.0,1.0,1.0,1.0,,
39,fedavg,single,0.25,True,0.4,False,IID,0.8806,0.33354405102729795,0.8955,0.1612,0.9381,1.0,1.0,1.0,1.0,,
40,fedavg,single,0.25,True,0.4,False,IID,0.8802,0.3329392149209976,0.8965,0.1513,0.9482,1.0,1.0,1.0,1.0,,
41,fedavg,single,0.25,True,0.4,False,IID,0.881,0.3302450044631958,0.8981,0.1513,0.9483,1.0,1.0,1.0,1.0,,
42,fedavg,single,0.25,True,0.4,False,IID,0.8808,0.32987267694473266,0.899,0.1538,0.9458,1.0,1.0,1.0,1.0,,
43,fedavg,single,0.25,True,0.4,False,IID,0.8818,0.32660675885677337,0.8998,0.1511,0.9484,1.0,1.0,1.0,1.0,,
44,fedavg,single,0.25,True,0.4,False,IID,0.8826,0.32429323592185977,0.9025,0.1481,0.9516,1.0,1.0,1.0,1.0,,
45,fedavg,single,0.25,True,0.4,False,IID,0.8836,0.323588400554657,0.9034,0.1443,0.9554,1.0,1.0,1.0,1.0,,
46,fedavg,single,0.25,True,0.4,False,IID,0.8834,0.32514473736286165,0.9015,0.1451,0.9549,1.0,1.0,1.0,1.0,,
47,fedavg,single,0.25,True,0.4,False,IID,0.886,0.31822075974941255,0.9046,0.146,0.9539,1.0,1.0,1.0,1.0,,
48,fedavg,single,0.25,True,0.4,False,IID,0.8867,0.31947820520401,0.9044,0.1426,0.9573,1.0,1.0,1.0,1.0,,
49,fedavg,single,0.25,True,0.4,False,IID,0.8861,0.317544811296463,0.905,0.1452,0.9544,1.0,1.0,1.0,1.0,,
50,fedavg,single,0.25,True,0.4,False,IID,0.8871,0.3159598103284836,0.9057,0.1449,0.9552,1.0,1.0,1.0,1.0,,
0,fedavg,single,0.5,False,0.1,False,IID,0.5519,1.2076367223739624,0.5556,0.5554,0.267,1.0,1.0,1.0,1.0,,
1,fedavg,single,0.5,False,0.1,False,IID,0.6966,0.8105578179359436,0.7059,0.7065,0.1286,1.0,1.0,1.0,1.0,,
2,fedavg,single,0.5,False,0.1,False,IID,0.7263,0.7160703170776367,0.7357,0.7363,0.1262,1.0,1.0,1.0,1.0,,
3,fedavg,single,0.5,False,0.1,False,IID,0.7453,0.6611236857891083,0.7562,0.7553,0.1221,1.0,1.0,1.0,1.0,,
4,fedavg,single,0.5,False,0.1,False,IID,0.7622,0.6160751934051514,0.7694,0.7692,0.1188,1.0,1.0,1.0,1.0,,
5,fedavg,single,0.5,False,0.1,False,IID,0.773,0.5825534884929657,0.7814,0.7809,0.1237,1.0,1.0,1.0,1.0,,
6,fedavg,single,0.5,False,0.1,False,IID,0.7837,0.5589383082389832,0.7953,0.794,0.1186,1.0,1.0,1.0,1.0,,
7,fedavg,single,0.5,False,0.1,False,IID,0.7988,0.5364033835411072,0.8104,0.8091,0.1272,1.0,1.0,1.0,1.0,,
8,fedavg,single,0.5,False,0.1,False,IID,0.8036,0.5152178483963012,0.8192,0.817,0.1183,1.0,1.0,1.0,1.0,,
9,fedavg,single,0.5,False,0.1,False,IID,0.8125,0.4996133497714996,0.8253,0.8236,0.1241,1.0,1.0,1.0,1.0,,
10,fedavg,single,0.5,False,0.1,False,IID,0.8189,0.4850596374034882,0.8294,0.8278,0.1228,1.0,1.0,1.0,1.0,,
11,fedavg,single,0.5,False,0.1,False,IID,0.8251,0.47435536465644834,0.8363,0.8349,0.1257,1.0,1.0,1.0,1.0,,
12,fedavg,single,0.5,False,0.1,False,IID,0.8295,0.46555079364776614,0.8398,0.8378,0.1312,1.0,1.0,1.0,1.0,,
13,fedavg,single,0.5,False,0.1,False,IID,0.8326,0.45507322325706484,0.8427,0.8409,0.1297,1.0,1.0,1.0,1.0,,
14,fedavg,single,0.5,False,0.1,False,IID,0.8374,0.4435975912094116,0.8496,0.8472,0.1244,1.0,1.0,1.0,1.0,,
15,fedavg,single,0.5,False,0.1,False,IID,0.8389,0.434026295042038,0.8529,0.851,0.1242,1.0,1.0,1.0,1.0,,
16,fedavg,single,0.5,False,0.1,False,IID,0.8431,0.4257948396682739,0.8592,0.8554,0.1216,1.0,1.0,1.0,1.0,,
17,fedavg,single,0.5,False,0.1,False,IID,0.847,0.41702390546798707,0.8596,0.8547,0.1293,1.0,1.0,1.0,1.0,,
18,fedavg,single,0.5,False,0.1,False,IID,0.8497,0.41237695937156676,0.8639,0.8558,0.1315,1.0,1.0,1.0,1.0,,
19,fedavg,single,0.5,False,0.1,False,IID,0.853,0.40565443458557127,0.8665,0.8589,0.1291,1.0,1.0,1.0,1.0,,
20,fedavg,single,0.5,False,0.1,False,IID,0.8561,0.39812407369613645,0.8676,0.8613,0.1322,1.0,1.0,1.0,1.0,,
21,fedavg,single,0.5,False,0.1,False,IID,0.856,0.39513144598007205,0.8723,0.86,0.1324,1.0,1.0,1.0,1.0,,
22,fedavg,single,0.5,False,0.1,False,IID,0.8578,0.38963492879867556,0.8726,0.8569,0.1407,1.0,1.0,1.0,1.0,,
23,fedavg,single,0.5,False,0.1,False,IID,0.86,0.38569628825187685,0.8754,0.8527,0.1412,1.0,1.0,1.0,1.0,,
24,fedavg,single,0.5,False,0.1,False,IID,0.8627,0.3808756264209747,0.8773,0.8532,0.1442,1.0,1.0,1.0,1.0,,
25,fedavg,single,0.5,False,0.1,False,IID,0.8649,0.3738236641407013,0.8814,0.8577,0.1394,1.0,1.0,1.0,1.0,,
26,fedavg,single,0.5,False,0.1,False,IID,0.8661,0.37087402420043947,0.8829,0.8454,0.1522,1.0,1.0,1.0,1.0,,
27,fedavg,single,0.5,False,0.1,False,IID,0.8676,0.36641112036705015,0.8857,0.8453,0.1525,1.0,1.0,1.0,1.0,,
28,fedavg,single,0.5,False,0.1,False,IID,0.8684,0.3650099792480469,0.8862,0.838,0.1583,1.0,1.0,1.0,1.0,,
29,fedavg,single,0.5,False,0.1,False,IID,0.87,0.36030523853302004,0.8879,0.8373,0.1621,1.0,1.0,1.0,1.0,,
30,fedavg,single,0.5,False,0.1,False,IID,0.8702,0.35750828125476836,0.8887,0.8372,0.168,1.0,1.0,1.0,1.0,,
31,fedavg,single,0.5,False,0.1,False,IID,0.8716,0.35642931079864504,0.8874,0.8199,0.1866,1.0,1.0,1.0,1.0,,
32,fedavg,single,0.5,False,0.1,False,IID,0.8735,0.35157370178699493,0.892,0.8242,0.1806,1.0,1.0,1.0,1.0,,
33,fedavg,single,0.5,False,0.1,False,IID,0.8739,0.35120705168247224,0.8904,0.8038,0.208,1.0,1.0,1.0,1.0,,
34,fedavg,single,0.5,False,0.1,False,IID,0.8757,0.345725541806221,0.8934,0.8045,0.2076,1.0,1.0,1.0,1.0,,
35,fedavg,single,0.5,False,0.1,False,IID,0.8763,0.34284197404384614,0.8942,0.7871,0.2195,1.0,1.0,1.0,1.0,,
36,fedavg,single,0.5,False,0.1,False,IID,0.8777,0.34116478681564333,0.8952,0.7776,0.2315,1.0,1.0,1.0,1.0,,
37,fedavg,single,0.5,False,0.1,False,IID,0.8774,0.33808147599697114,0.8972,0.772,0.2358,1.0,1.0,1.0,1.0,,
38,fedavg,single,0.5,False,0.1,False,IID,0.8788,0.3364363322734833,0.8987,0.767,0.25,1.0,1.0,1.0,1.0,,
39,fedavg,single,0.5,False,0.1,False,IID,0.8791,0.33571121408939364,0.8997,0.7571,0.2642,1.0,1.0,1.0,1.0,,
40,fedavg,single,0.5,False,0.1,False,IID,0.8802,0.33535397508144377,0.8985,0.7384,0.2816,1.0,1.0,1.0,1.0,,
41,fedavg,single,0.5,False,0.1,False,IID,0.8821,0.3302669196367264,0.9004,0.7165,0.3089,1.0,1.0,1.0,1.0,,
42,fedavg,single,0.5,False,0.1,False,IID,0.8821,0.32890701479911805,0.9011,0.6982,0.3296,1.0,1.0,1.0,1.0,,
43,fedavg,single,0.5,False,0.1,False,IID,0.8818,0.3262999713897705,0.9033,0.6959,0.3356,1.0,1.0,1.0,1.0,,
44,fedavg,single,0.5,False,0.1,False,IID,0.8837,0.32406510701179503,0.9021,0.6768,0.3587,1.0,1.0,1.0,1.0,,
45,fedavg,single,0.5,False,0.1,False,IID,0.8829,0.3216174552440643,0.9053,0.6555,0.3789,1.0,1.0,1.0,1.0,,
46,fedavg,single,0.5,False,0.1,False,IID,0.885,0.3218101885318756,0.9053,0.645,0.3916,1.0,1.0,1.0,1.0,,
47,fedavg,single,0.5,False,0.1,False,IID,0.8858,0.31747237763404845,0.9057,0.6124,0.4335,1.0,1.0,1.0,1.0,,
48,fedavg,single,0.5,False,0.1,False,IID,0.8855,0.31952440485954287,0.9052,0.6052,0.4383,1.0,1.0,1.0,1.0,,
49,fedavg,single,0.5,False,0.1,False,IID,0.8868,0.315007554101944,0.9068,0.5742,0.4738,1.0,1.0,1.0,1.0,,
50,fedavg,single,0.5,False,0.1,False,IID,0.8878,0.3142672947406769,0.9074,0.5614,0.4892,1.0,1.0,1.0,1.0,,
0,fedavg,single,0.5,False,0.2,False,IID,0.4578,1.4336406366348267,0.4659,0.4655,0.5225,1.0,1.0,1.0,1.0,,
1,fedavg,single,0.5,False,0.2,False,IID,0.6852,0.8424071037292481,0.6968,0.6969,0.1508,1.0,1.0,1.0,1.0,,
2,fedavg,single,0.5,False,0.2,False,IID,0.718,0.7417935426712036,0.7299,0.732,0.1387,1.0,1.0,1.0,1.0,,
3,fedavg,single,0.5,False,0.2,False,IID,0.7387,0.683285706949234,0.7485,0.7496,0.1322,1.0,1.0,1.0,1.0,,
4,fedavg,single,0.5,False,0.2,False,IID,0.7534,0.6391372171401978,0.7626,0.7631,0.1273,1.0,1.0,1.0,1.0,,
5,fedavg,single,0.5,False,0.2,False,IID,0.7667,0.6047905943393708,0.7765,0.7751,0.1317,1.0,1.0,1.0,1.0,,
6,fedavg,single,0.5,False,0.2,False,IID,0.7767,0.5782276067256927,0.7899,0.7887,0.1282,1.0,1.0,1.0,1.0,,
7,fedavg,single,0.5,False,0.2,False,IID,0.7921,0.5556213598251343,0.806,0.8045,0.1338,1.0,1.0,1.0,1.0,,
8,fedavg,single,0.5,False,0.2,False,IID,0.8,0.5339507943153381,0.8129,0.8111,0.1268,1.0,1.0,1.0,1.0,,
9,fedavg,single,0.5,False,0.2,False,IID,0.8078,0.5168116683483124,0.819,0.8167,0.1341,1.0,1.0,1.0,1.0,,
10,fedavg,single,0.5,False,0.2,False,IID,0.8134,0.5010306745052338,0.8249,0.8223,0.1337,1.0,1.0,1.0,1.0,,
11,fedavg,single,0.5,False,0.2,False,IID,0.8193,0.4932177457332611,0.8306,0.8302,0.1383,1.0,1.0,1.0,1.0,,
12,fedavg,single,0.5,False,0.2,False,IID,0.8243,0.4796418113231659,0.8378,0.8334,0.1413,1.0,1.0,1.0,1.0,,
13,fedavg,single,0.5,False,0.2,False,IID,0.8289,0.4719778603076935,0.839,0.8312,0.1461,1.0,1.0,1.0,1.0,,
14,fedavg,single,0.5,False,0.2,False,IID,0.8326,0.45753340029716494,0.8455,0.8366,0.1435,1.0,1.0,1.0,1.0,,
15,fedavg,single,0.5,False,0.2,False,IID,0.8351,0.44744262137413027,0.849,0.8343,0.1459,1.0,1.0,1.0,1.0,,
16,fedavg,single,0.5,False,0.2,False,IID,0.8386,0.4373155512809753,0.8547,0.8232,0.1527,1.0,1.0,1.0,1.0,,
17,fedavg,single,0.5,False,0.2,False,IID,0.8421,0.4276498486995697,0.8554,0.8056,0.1702,1.0,1.0,1.0,1.0,,
18,fedavg,single,0.5,False,0.2,False,IID,0.8449,0.4210792538166046,0.8604,0.7962,0.1794,1.0,1.0,1.0,1.0,,
19,fedavg,single,0.5,False,0.2,False,IID,0.849,0.41422724857330323,0.8639,0.7878,0.1888,1.0,1.0,1.0,1.0,,
20,fedavg,single,0.5,False,0.2,False,IID,0.851,0.40459173860549924,0.8663,0.7637,0.2241,1.0,1.0,1.0,1.0,,
21,fedavg,single,0.5,False,0.2,False,IID,0.8528,0.40148333220481874,0.8678,0.7428,0.2483,1.0,1.0,1.0,1.0,,
22,fedavg,single,0.5,False,0.2,False,IID,0.8577,0.3936598037719727,0.8688,0.7077,0.2973,1.0,1.0,1.0,1.0,,
23,fedavg,single,0.5,False,0.2,False,IID,0.859,0.3873279262542725,0.8744,0.6717,0.3323,1.0,1.0,1.0,1.0,,
24,fedavg,single,0.5,False,0.2,False,IID,0.8616,0.38382429485321046,0.876,0.6416,0.3785,1.0,1.0,1.0,1.0,,
25,fedavg,single,0.5,False,0.2,False,IID,0.8646,0.37904327058792114,0.8786,0.6006,0.4311,1.0,1.0,1.0,1.0,,
26,fedavg,single,0.5,False,0.2,False,IID,0.8664,0.37250152502059936,0.8804,0.5376,0.4997,1.0,1.0,1.0,1.0,,
27,fedavg,single,0.5,False,0.2,False,IID,0.8685,0.36772168774604796,0.8824,0.5225,0.5208,1.0,1.0,1.0,1.0,,
28,fedavg,single,0.5,False,0.2,False,IID,0.8691,0.36574849786758423,0.8833,0.4978,0.5492,1.0,1.0,1.0,1.0,,
29,fedavg,single,0.5,False,0.2,False,IID,0.8706,0.3635010492324829,0.8845,0.4695,0.5907,1.0,1.0,1.0,1.0,,
30,fedavg,single,0.5,False,0.2,False,IID,0.8706,0.36064282503128053,0.8848,0.4231,0.6445,1.0,1.0,1.0,1.0,,
31,fedavg,single,0.5,False,0.2,False,IID,0.8726,0.35916621923446657,0.8858,0.401,0.673,1.0,1.0,1.0,1.0,,
32,fedavg,single,0.5,False,0.2,False,IID,0.8741,0.3530565810203552,0.8902,0.3835,0.6927,1.0,1.0,1.0,1.0,,
33,fedavg,single,0.5,False,0.2,False,IID,0.8728,0.35293162927627564,0.8874,0.3521,0.7301,1.0,1.0,1.0,1.0,,
34,fedavg,single,0.5,False,0.2,False,IID,0.876,0.3490273283481598,0.891,0.3389,0.7467,1.0,1.0,1.0,1.0,,
35,fedavg,single,0.5,False,0.2,False,IID,0.8774,0.34461168766021727,0.8922,0.3347,0.7488,1.0,1.0,1.0,1.0,,
36,fedavg,single,0.5,False,0.2,False,IID,0.8774,0.34301089987754824,0.8935,0.3192,0.7664,1.0,1.0,1.0,1.0,,
37,fedavg,single,0.5,False,0.2,False,IID,0.8783,0.33920278573036194,0.8939,0.3157,0.7703,1.0,1.0,1.0,1.0,,
38,fedavg,single,0.5,False,0.2,False,IID,0.8797,0.3393933884620666,0.8959,0.2988,0.7909,1.0,1.0,1.0,1.0,,
39,fedavg,single,0.5,False,0.2,False,IID,0.88,0.3377405681610107,0.8937,0.2942,0.7957,1.0,1.0,1.0,1.0,,
40,fedavg,single,0.5,False,0.2,False,IID,0.8819,0.3353461452960968,0.897,0.2821,0.8092,1.0,1.0,1.0,1.0,,
41,fedavg,single,0.5,False,0.2,False,IID,0.8816,0.33174922580718996,0.8981,0.2692,0.8237,1.0,1.0,1.0,1.0,,
42,fedavg,single,0.5,False,0.2,False,IID,0.8819,0.33040706343650816,0.8995,0.2674,0.8251,1.0,1.0,1.0,1.0,,
43,fedavg,single,0.5,False,0.2,False,IID,0.8835,0.32812938494682314,0.9,0.2598,0.8335,1.0,1.0,1.0,1.0,,
44,fedavg,single,0.5,False,0.2,False,IID,0.8832,0.3265772210121155,0.8993,0.2443,0.8502,1.0,1.0,1.0,1.0,,
45,fedavg,single,0.5,False,0.2,False,IID,0.885,0.32500285484790803,0.9019,0.2432,0.8513,1.0,1.0,1.0,1.0,,
46,fedavg,single,0.5,False,0.2,False,IID,0.8837,0.32528211145401004,0.903,0.2422,0.8525,1.0,1.0,1.0,1.0,,
47,fedavg,single,0.5,False,0.2,False,IID,0.8855,0.3205211024284363,0.9031,0.2392,0.8559,1.0,1.0,1.0,1.0,,
48,fedavg,single,0.5,False,0.2,False,IID,0.8864,0.3213889056205749,0.9037,0.2412,0.8532,1.0,1.0,1.0,1.0,,
49,fedavg,single,0.5,False,0.2,False,IID,0.8864,0.3178013268709183,0.9046,0.2328,0.8624,1.0,1.0,1.0,1.0,,
50,fedavg,single,0.5,False,0.2,False,IID,0.8863,0.3189672718524933,0.9045,0.2331,0.8622,1.0,1.0,1.0,1.0,,
0,fedavg,single,0.5,False,0.3,False,IID,0.3612,1.7101870792388916,0.3642,0.3663,0.6493,1.0,1.0,1.0,1.0,,
1,fedavg,single,0.5,False,0.3,False,IID,0.6664,0.884920518875122,0.6779,0.6784,0.1666,1.0,1.0,1.0,1.0,,
